hole_id,depth_m,dip,azimuth,grid,method,survey_company,survey_date,hole_id_raw
OVD040,65.0,-74.1,348.6,WGS84_46N,GM,Ragnarok Investment LLC,5/28/2025,OVD040
OVD040,70.0,-74.0,348.7,WGS84_46N,GM,Ragnarok Investment LLC,5/28/2025,OVD040
OVD040,75.0,-74.0,349.0,WGS84_46N,GM,Ragnarok Investment LLC,5/28/2025,OVD040
OVD040,80.0,-74.0,349.3,WGS84_46N,GM,Ragnarok Investment LLC,5/28/2025,OVD040
OVD040,85.0,-74.1,349.3,WGS84_46N,GM,Ragnarok Investment LLC,5/28/2025,OVD040
OVD040,90.0,-74.0,349.1,WGS84_46N,GM,Ragnarok Investment LLC,5/28/2025,OVD040
OVD040,95.0,-74.0,349.1,WGS84_46N,GM,Ragnarok Investment LLC,5/28/2025,OVD040
OVD040,100.0,-74.0,349.4,WGS84_46N,GM,Ragnarok Investment LLC,5/28/2025,OVD040
OVD040,105.0,-73.9,349.5,WGS84_46N,GM,Ragnarok Investment LLC,5/28/2025,OVD040
OVD040,110.0,-73.9,350.0,WGS84_46N,GM,Ragnarok Investment LLC,5/28/2025,OVD040
OVD040,115.0,-74.0,350.4,WGS84_46N,GM,Ragnarok Investment LLC,5/28/2025,OVD040
OVD040,120.0,-74.0,350.4,WGS84_46N,GM,Ragnarok Investment LLC,5/28/2025,OVD040
OVD040,125.0,-74.0,350.3,WGS84_46N,GM,Ragnarok Investment LLC,5/28/2025,OVD040
OVD040,129.5,-74.1,350.3,WGS84_46N,GM,Ragnarok Investment LLC,5/28/2025,OVD040
OVD041,0.0,-66.3,62.6,WGS84_46N,GM,Ragnarok Investment LLC,8/3/2025,OVD041
OVD041,10.0,-66.4,62.1,WGS84_46N,GM,Ragnarok Investment LLC,8/3/2025,OVD041
OVD041,20.0,-66.2,62.1,WGS84_46N,GM,Ragnarok Investment LLC,8/3/2025,OVD041
OVD041,30.0,-66.0,62.4,WGS84_46N,GM,Ragnarok Investment LLC,8/3/2025,OVD041
OVD041,40.0,-65.8,62.8,WGS84_46N,GM,Ragnarok Investment LLC,8/3/2025,OVD041
OVD041,50.0,-65.6,63.3,WGS84_46N,GM,Ragnarok Investment LLC,8/3/2025,OVD041
OVD041,60.0,-65.3,63.5,WGS84_46N,GM,Ragnarok Investment LLC,8/3/2025,OVD041
OVD041,70.0,-65.0,63.4,WGS84_46N,GM,Ragnarok Investment LLC,8/3/2025,OVD041
OVD041,80.0,-64.9,63.6,WGS84_46N,GM,Ragnarok Investment LLC,8/3/2025,OVD041
OVD041,90.0,-64.7,64.2,WGS84_46N,GM,Ragnarok Investment LLC,8/3/2025,OVD041
OVD041,100.0,-64.5,64.7,WGS84_46N,GM,Ragnarok Investment LLC,8/3/2025,OVD041
OVD041,120.0,-64.3,64.8,WGS84_46N,GM,Ragnarok Investment LLC,8/3/2025,OVD041
OVD041,130.0,-63.7,66.0,WGS84_46N,GM,Ragnarok Investment LLC,8/3/2025,OVD041
OVD041,138.5,-63.6,66.0,WGS84_46N,GM,Ragnarok Investment LLC,8/3/2025,OVD041
OVD042,0.0,-60.9,57.4,WGS84_46N,GM,Ragnarok Investment LLC,8/5/2025,OVD042
OVD042,10.0,-60.9,57.9,WGS84_46N,GM,Ragnarok Investment LLC,8/5/2025,OVD042
OVD042,20.0,-60.9,58.0,WGS84_46N,GM,Ragnarok Investment LLC,8/5/2025,OVD042
OVD042,30.0,-60.7,58.2,WGS84_46N,GM,Ragnarok Investment LLC,8/5/2025,OVD042
OVD042,40.0,-60.6,58.4,WGS84_46N,GM,Ragnarok Investment LLC,8/5/2025,OVD042
OVD042,50.0,-60.4,58.6,WGS84_46N,GM,Ragnarok Investment LLC,8/5/2025,OVD042
OVD042,60.0,-60.3,59.1,WGS84_46N,GM,Ragnarok Investment LLC,8/5/2025,OVD042
OVD042,70.0,-60.2,59.3,WGS84_46N,GM,Ragnarok Investment LLC,8/5/2025,OVD042
OVD042,80.0,-60.2,59.8,WGS84_46N,GM,Ragnarok Investment LLC,8/5/2025,OVD042
OVD042,90.0,-60.2,60.0,WGS84_46N,GM,Ragnarok Investment LLC,8/5/2025,OVD042
OVD042,99.5,-60.2,59.9,WGS84_46N,GM,Ragnarok Investment LLC,8/5/2025,OVD042
OVD030A,0.0,-85.0,352.7,WGS84_46N,GM,Ragnarok Investment LLC,8/11/2025,OVD030A
OVD030A,10.0,-85.3,354.8,WGS84_46N,GM,Ragnarok Investment LLC,8/11/2025,OVD030A
OVD030A,20.0,-85.2,354.2,WGS84_46N,GM,Ragnarok Investment LLC,8/11/2025,OVD030A
OVD030A,30.0,-85.2,354.5,WGS84_46N,GM,Ragnarok Investment LLC,8/11/2025,OVD030A
OVD030A,40.0,-85.3,354.9,WGS84_46N,GM,Ragnarok Investment LLC,8/11/2025,OVD030A
OVD030A,50.0,-85.5,357.1,WGS84_46N,GM,Ragnarok Investment LLC,8/11/2025,OVD030A
OVD030A,60.0,-85.4,356.8,WGS84_46N,GM,Ragnarok Investment LLC,8/11/2025,OVD030A
OVD030A,70.0,-85.4,357.6,WGS84_46N,GM,Ragnarok Investment LLC,8/11/2025,OVD030A
OVD030A,80.0,-85.4,359.3,WGS84_46N,GM,Ragnarok Investment LLC,8/11/2025,OVD030A
OVD030A,90.0,-85.4,358.1,WGS84_46N,GM,Ragnarok Investment LLC,8/11/2025,OVD030A
OVD030A,100.0,-85.5,358.2,WGS84_46N,GM,Ragnarok Investment LLC,8/11/2025,OVD030A
OVD030A,110.0,-85.3,359.3,WGS84_46N,GM,Ragnarok Investment LLC,8/11/2025,OVD030A
OVD030A,120.0,-85.4,358.2,WGS84_46N,GM,Ragnarok Investment LLC,8/11/2025,OVD030A
OVD030A,130.0,-85.4,357.9,WGS84_46N,GM,Ragnarok Investment LLC,8/11/2025,OVD030A
OVD030A,140.0,-85.4,358.2,WGS84_46N,GM,Ragnarok Investment LLC,8/11/2025,OVD030A
OVD030A,150.0,-85.5,359.4,WGS84_46N,GM,Ragnarok Investment LLC,8/11/2025,OVD030A
OVD030A,160.0,-85.4,359.5,WGS84_46N,GM,Ragnarok Investment LLC,8/11/2025,OVD030A
OVD030A,170.0,-85.3,0.6,WGS84_46N,GM,Ragnarok Investment LLC,8/11/2025,OVD030A
OVD030A,180.0,-85.2,1.0,WGS84_46N,GM,Ragnarok Investment LLC,8/11/2025,OVD030A
OVD030A,190.0,-85.4,3.4,WGS84_46N,GM,Ragnarok Investment LLC,8/11/2025,OVD030A
OVD030A,200.0,-85.4,1.6,WGS84_46N,GM,Ragnarok Investment LLC,8/11/2025,OVD030A
OVD030A,210.0,-85.5,3.2,WGS84_46N,GM,Ragnarok Investment LLC,8/11/2025,OVD030A
OVD030A,220.0,-85.3,2.2,WGS84_46N,GM,Ragnarok Investment LLC,8/11/2025,OVD030A
OVD030A,230.0,-85.2,4.0,WGS84_46N,GM,Ragnarok Investment LLC,8/11/2025,OVD030A
OVD030A,240.0,-85.4,3.6,WGS84_46N,GM,Ragnarok Investment LLC,8/11/2025,OVD030A
OVD030A,250.0,-85.2,3.4,WGS84_46N,GM,Ragnarok Investment LLC,8/11/2025,OVD030A
OVD030A,260.0,-85.4,2.7,WGS84_46N,GM,Ragnarok Investment LLC,8/11/2025,OVD030A
OVD030A,270.0,-85.3,1.8,WGS84_46N,GM,Ragnarok Investment LLC,8/11/2025,OVD030A
OVD030A,280.0,-85.3,2.3,WGS84_46N,GM,Ragnarok Investment LLC,8/11/2025,OVD030A
OVD030A,290.0,-85.3,3.4,WGS84_46N,GM,Ragnarok Investment LLC,8/11/2025,OVD030A
OVD030A,300.0,-85.2,4.1,WGS84_46N,GM,Ragnarok Investment LLC,8/11/2025,OVD030A
OVD030A,310.0,-85.2,3.5,WGS84_46N,GM,Ragnarok Investment LLC,8/11/2025,OVD030A
OVD030A,320.0,-85.3,5.9,WGS84_46N,GM,Ragnarok Investment LLC,8/11/2025,OVD030A
OVD030A,330.0,-85.1,4.2,WGS84_46N,GM,Ragnarok Investment LLC,8/11/2025,OVD030A
OVD030A,340.0,-85.3,5.8,WGS84_46N,GM,Ragnarok Investment LLC,8/11/2025,OVD030A
OVD030A,350.0,-85.1,4.9,WGS84_46N,GM,Ragnarok Investment LLC,8/11/2025,OVD030A
OVD030A,360.0,-85.1,5.0,WGS84_46N,GM,Ragnarok Investment LLC,8/11/2025,OVD030A
OVD030A,370.0,-85.3,4.9,WGS84_46N,GM,Ragnarok Investment LLC,8/11/2025,OVD030A
OVD030A,380.0,-85.2,5.9,WGS84_46N,GM,Ragnarok Investment LLC,8/11/2025,OVD030A
OVD030A,390.0,-85.1,6.4,WGS84_46N,GM,Ragnarok Investment LLC,8/11/2025,OVD030A
OVD030A,400.0,-85.1,6.9,WGS84_46N,GM,Ragnarok Investment LLC,8/11/2025,OVD030A
OVD030A,410.0,-85.1,6.3,WGS84_46N,GM,Ragnarok Investment LLC,8/11/2025,OVD030A
OVD030A,420.0,-85.2,9.6,WGS84_46N,GM,Ragnarok Investment LLC,8/11/2025,OVD030A
OVD030A,430.0,-85.1,9.1,WGS84_46N,GM,Ragnarok Investment LLC,8/11/2025,OVD030A
OVD030A,440.0,-85.2,10.0,WGS84_46N,GM,Ragnarok Investment LLC,8/11/2025,OVD030A
OVD030A,450.0,-85.1,10.4,WGS84_46N,GM,Ragnarok Investment LLC,8/11/2025,OVD030A
OVD030A,459.5,-85.1,10.6,WGS84_46N,GM,Ragnarok Investment LLC,8/11/2025,OVD030A
OVD043,0.0,-61.8,7.6,WGS84_46N,GM,Ragnarok Investment LLC,8/12/2025,OVD043
OVD043,10.0,-61.9,7.9,WGS84_46N,GM,Ragnarok Investment LLC,8/12/2025,OVD043
OVD043,20.0,-62.0,8.0,WGS84_46N,GM,Ragnarok Investment LLC,8/12/2025,OVD043
OVD043,30.0,-61.7,8.3,WGS84_46N,GM,Ragnarok Investment LLC,8/12/2025,OVD043
OVD043,40.0,-61.6,8.7,WGS84_46N,GM,Ragnarok Investment LLC,8/12/2025,OVD043
OVD043,50.0,-61.4,9.1,WGS84_46N,GM,Ragnarok Investment LLC,8/12/2025,OVD043
OVD043,60.0,-61.1,9.4,WGS84_46N,GM,Ragnarok Investment LLC,8/12/2025,OVD043
OVD043,70.0,-60.8,9.8,WGS84_46N,GM,Ragnarok Investment LLC,8/12/2025,OVD043
OVD043,78.5,-60.7,9.8,WGS84_46N,GM,Ragnarok Investment LLC,8/12/2025,OVD043
OVD044,0.0,-73.3,64.0,WGS84_46N,GM,Ragnarok Investment LLC,8/13/2025,OVD044
OVD044,10.0,-73.6,64.4,WGS84_46N,GM,Ragnarok Investment LLC,8/13/2025,OVD044
OVD044,20.0,-73.6,64.8,WGS84_46N,GM,Ragnarok Investment LLC,8/13/2025,OVD044
OVD044,30.0,-73.5,65.5,WGS84_46N,GM,Ragnarok Investment LLC,8/13/2025,OVD044
OVD044,40.0,-73.4,65.5,WGS84_46N,GM,Ragnarok Investment LLC,8/13/2025,OVD044
OVD044,50.0,-73.4,65.7,WGS84_46N,GM,Ragnarok Investment LLC,8/13/2025,OVD044
OVD044,60.0,-73.3,65.8,WGS84_46N,GM,Ragnarok Investment LLC,8/13/2025,OVD044
OVD044,70.0,-73.3,65.9,WGS84_46N,GM,Ragnarok Investment LLC,8/13/2025,OVD044
SC08,0.0,-60.7,60.8,WGS84_46N,GM,Ragnarok Investment LLC,8/16/2025,SC08
SC08,5.0,-60.5,60.4,WGS84_46N,GM,Ragnarok Investment LLC,8/16/2025,SC08
SC08,10.0,-60.5,60.4,WGS84_46N,GM,Ragnarok Investment LLC,8/16/2025,SC08
SC08,15.0,-60.6,60.5,WGS84_46N,GM,Ragnarok Investment LLC,8/16/2025,SC08
SC08,20.0,-60.7,60.6,WGS84_46N,GM,Ragnarok Investment LLC,8/16/2025,SC08
SC08,25.0,-60.6,60.9,WGS84_46N,GM,Ragnarok Investment LLC,8/16/2025,SC08
SC08,30.0,-60.6,61.1,WGS84_46N,GM,Ragnarok Investment LLC,8/16/2025,SC08
SC08,35.0,-60.5,61.4,WGS84_46N,GM,Ragnarok Investment LLC,8/16/2025,SC08
SC08,40.0,-60.4,61.5,WGS84_46N,GM,Ragnarok Investment LLC,8/16/2025,SC08
SC08,45.0,-60.3,61.7,WGS84_46N,GM,Ragnarok Investment LLC,8/16/2025,SC08
SC08,50.0,-60.1,61.8,WGS84_46N,GM,Ragnarok Investment LLC,8/16/2025,SC08
SC08,55.0,-60.0,61.8,WGS84_46N,GM,Ragnarok Investment LLC,8/16/2025,SC08
SC08,60.0,-59.9,62.0,WGS84_46N,GM,Ragnarok Investment LLC,8/16/2025,SC08
SC08,65.0,-59.7,61.4,WGS84_46N,GM,Ragnarok Investment LLC,8/16/2025,SC08
SC08,70.0,-59.7,61.6,WGS84_46N,GM,Ragnarok Investment LLC,8/16/2025,SC08
SC08,75.0,-59.5,61.5,WGS84_46N,GM,Ragnarok Investment LLC,8/16/2025,SC08
SC08,80.0,-59.3,61.8,WGS84_46N,GM,Ragnarok Investment LLC,8/16/2025,SC08
SC08,85.0,-59.1,61.7,WGS84_46N,GM,Ragnarok Investment LLC,8/16/2025,SC08
SC08,90.0,-59.0,61.8,WGS84_46N,GM,Ragnarok Investment LLC,8/16/2025,SC08
SC08,95.0,-58.8,61.8,WGS84_46N,GM,Ragnarok Investment LLC,8/16/2025,SC08
SC08,100.0,-58.7,61.9,WGS84_46N,GM,Ragnarok Investment LLC,8/16/2025,SC08
SC08,105.0,-58.5,61.8,WGS84_46N,GM,Ragnarok Investment LLC,8/16/2025,SC08
SC08,111.5,-58.3,61.8,WGS84_46N,GM,Ragnarok Investment LLC,8/16/2025,SC08
OVD045,0.0,-59.6,235.2,WGS84_46N,GM,Ragnarok Investment LLC,8/18/2025,OVD045
OVD045,5.0,-59.7,235.5,WGS84_46N,GM,Ragnarok Investment LLC,8/18/2025,OVD045
OVD045,10.0,-59.9,235.5,WGS84_46N,GM,Ragnarok Investment LLC,8/18/2025,OVD045
OVD045,15.0,-59.7,235.7,WGS84_46N,GM,Ragnarok Investment LLC,8/18/2025,OVD045
OVD045,20.0,-59.7,235.9,WGS84_46N,GM,Ragnarok Investment LLC,8/18/2025,OVD045
OVD045,25.0,-59.7,236.1,WGS84_46N,GM,Ragnarok Investment LLC,8/18/2025,OVD045
OVD045,30.0,-59.6,236.2,WGS84_46N,GM,Ragnarok Investment LLC,8/18/2025,OVD045
OVD045,35.0,-59.4,236.5,WGS84_46N,GM,Ragnarok Investment LLC,8/18/2025,OVD045
OVD045,40.0,-59.4,236.7,WGS84_46N,GM,Ragnarok Investment LLC,8/18/2025,OVD045
OVD045,45.0,-59.2,237.0,WGS84_46N,GM,Ragnarok Investment LLC,8/18/2025,OVD045
OVD045,50.0,-59.5,236.7,WGS84_46N,GM,Ragnarok Investment LLC,8/18/2025,OVD045
OVD045,55.0,-59.5,236.2,WGS84_46N,GM,Ragnarok Investment LLC,8/18/2025,OVD045
OVD045,60.0,-59.5,236.2,WGS84_46N,GM,Ragnarok Investment LLC,8/18/2025,OVD045
OVD045,65.0,-59.5,236.4,WGS84_46N,GM,Ragnarok Investment LLC,8/18/2025,OVD045
OVD045,70.0,-59.3,236.6,WGS84_46N,GM,Ragnarok Investment LLC,8/18/2025,OVD045
OVD045,75.0,-59.4,236.6,WGS84_46N,GM,Ragnarok Investment LLC,8/18/2025,OVD045
OVD045,80.0,-59.4,236.8,WGS84_46N,GM,Ragnarok Investment LLC,8/18/2025,OVD045
OVD045,85.0,-59.4,236.9,WGS84_46N,GM,Ragnarok Investment LLC,8/18/2025,OVD045
OVD045,90.0,-59.3,236.9,WGS84_46N,GM,Ragnarok Investment LLC,8/18/2025,OVD045
OVD045,95.0,-59.3,237.0,WGS84_46N,GM,Ragnarok Investment LLC,8/18/2025,OVD045
OVD045,100.0,-59.4,237.1,WGS84_46N,GM,Ragnarok Investment LLC,8/18/2025,OVD045
OVD045,105.0,-59.4,237.2,WGS84_46N,GM,Ragnarok Investment LLC,8/18/2025,OVD045
OVD045,110.0,-59.4,237.4,WGS84_46N,GM,Ragnarok Investment LLC,8/18/2025,OVD045
OVD045,115.0,-59.4,237.5,WGS84_46N,GM,Ragnarok Investment LLC,8/18/2025,OVD045
OVD045,120.0,-59.3,237.6,WGS84_46N,GM,Ragnarok Investment LLC,8/18/2025,OVD045
OVD045,125.0,-59.3,237.7,WGS84_46N,GM,Ragnarok Investment LLC,8/18/2025,OVD045
OVD045,130.0,-59.2,237.8,WGS84_46N,GM,Ragnarok Investment LLC,8/18/2025,OVD045
OVD045,135.0,-59.2,237.9,WGS84_46N,GM,Ragnarok Investment LLC,8/18/2025,OVD045
OVD045,140.0,-59.2,238.1,WGS84_46N,GM,Ragnarok Investment LLC,8/18/2025,OVD045
OVD045,145.0,-59.2,238.2,WGS84_46N,GM,Ragnarok Investment LLC,8/18/2025,OVD045
OVD045,150.5,-59.2,238.0,WGS84_46N,GM,Ragnarok Investment LLC,8/18/2025,OVD045
OVD046,0.0,-85.4,243.6,WGS84_46N,GM,Ragnarok Investment LLC,8/21/2025,OVD046
OVD046,5.0,-85.3,245.5,WGS84_46N,GM,Ragnarok Investment LLC,8/21/2025,OVD046
OVD046,10.0,-85.3,245.6,WGS84_46N,GM,Ragnarok Investment LLC,8/21/2025,OVD046
OVD046,15.0,-85.4,246.4,WGS84_46N,GM,Ragnarok Investment LLC,8/21/2025,OVD046
OVD046,20.0,-85.3,246.9,WGS84_46N,GM,Ragnarok Investment LLC,8/21/2025,OVD046
OVD046,25.0,-85.2,245.7,WGS84_46N,GM,Ragnarok Investment LLC,8/21/2025,OVD046
OVD046,30.0,-85.1,245.2,WGS84_46N,GM,Ragnarok Investment LLC,8/21/2025,OVD046
OVD046,35.0,-85.3,246.3,WGS84_46N,GM,Ragnarok Investment LLC,8/21/2025,OVD046
OVD046,40.0,-85.4,246.3,WGS84_46N,GM,Ragnarok Investment LLC,8/21/2025,OVD046
OVD046,45.0,-85.4,245.8,WGS84_46N,GM,Ragnarok Investment LLC,8/21/2025,OVD046
OVD046,50.0,-85.4,246.1,WGS84_46N,GM,Ragnarok Investment LLC,8/21/2025,OVD046
OVD046,55.0,-85.4,245.6,WGS84_46N,GM,Ragnarok Investment LLC,8/21/2025,OVD046
OVD046,60.0,-85.4,246.2,WGS84_46N,GM,Ragnarok Investment LLC,8/21/2025,OVD046
OVD046,65.0,-85.5,245.8,WGS84_46N,GM,Ragnarok Investment LLC,8/21/2025,OVD046
OVD046,70.0,-85.5,246.1,WGS84_46N,GM,Ragnarok Investment LLC,8/21/2025,OVD046
OVD046,75.0,-85.4,246.5,WGS84_46N,GM,Ragnarok Investment LLC,8/21/2025,OVD046
OVD046,80.0,-85.4,245.6,WGS84_46N,GM,Ragnarok Investment LLC,8/21/2025,OVD046
OVD046,85.0,-85.5,248.0,WGS84_46N,GM,Ragnarok Investment LLC,8/21/2025,OVD046
OVD046,90.0,-85.4,250.9,WGS84_46N,GM,Ragnarok Investment LLC,8/21/2025,OVD046
OVD046,95.0,-85.4,249.8,WGS84_46N,GM,Ragnarok Investment LLC,8/21/2025,OVD046
OVD046,100.0,-85.4,249.5,WGS84_46N,GM,Ragnarok Investment LLC,8/21/2025,OVD046
OVD046,105.0,-85.4,250.3,WGS84_46N,GM,Ragnarok Investment LLC,8/21/2025,OVD046
OVD046,110.0,-85.4,250.5,WGS84_46N,GM,Ragnarok Investment LLC,8/21/2025,OVD046
OVD046,115.0,-85.4,250.0,WGS84_46N,GM,Ragnarok Investment LLC,8/21/2025,OVD046
OVD046,120.0,-85.3,250.9,WGS84_46N,GM,Ragnarok Investment LLC,8/21/2025,OVD046
OVD046,125.0,-85.4,251.9,WGS84_46N,GM,Ragnarok Investment LLC,8/21/2025,OVD046
OVD046,130.0,-85.4,251.6,WGS84_46N,GM,Ragnarok Investment LLC,8/21/2025,OVD046
OVD046,135.0,-85.3,251.6,WGS84_46N,GM,Ragnarok Investment LLC,8/21/2025,OVD046
OVD046,140.0,-85.2,251.7,WGS84_46N,GM,Ragnarok Investment LLC,8/21/2025,OVD046
OVD046,145.0,-85.3,254.1,WGS84_46N,GM,Ragnarok Investment LLC,8/21/2025,OVD046
OVD046,150.0,-85.4,253.9,WGS84_46N,GM,Ragnarok Investment LLC,8/21/2025,OVD046
OVD046,155.0,-85.3,252.4,WGS84_46N,GM,Ragnarok Investment LLC,8/21/2025,OVD046
OVD046,160.0,-85.3,251.9,WGS84_46N,GM,Ragnarok Investment LLC,8/21/2025,OVD046
OVD046,165.0,-85.4,253.7,WGS84_46N,GM,Ragnarok Investment LLC,8/21/2025,OVD046
OVD046,170.0,-85.4,253.0,WGS84_46N,GM,Ragnarok Investment LLC,8/21/2025,OVD046
OVD046,175.0,-85.4,253.1,WGS84_46N,GM,Ragnarok Investment LLC,8/21/2025,OVD046
OVD046,180.0,-85.3,252.8,WGS84_46N,GM,Ragnarok Investment LLC,8/21/2025,OVD046
OVD046,185.0,-85.3,254.1,WGS84_46N,GM,Ragnarok Investment LLC,8/21/2025,OVD046
OVD046,190.0,-85.4,253.0,WGS84_46N,GM,Ragnarok Investment LLC,8/21/2025,OVD046
OVD046,195.0,-85.4,253.0,WGS84_46N,GM,Ragnarok Investment LLC,8/21/2025,OVD046
OVD046,200.0,-85.3,252.8,WGS84_46N,GM,Ragnarok Investment LLC,8/21/2025,OVD046
OVD046,205.0,-85.4,253.5,WGS84_46N,GM,Ragnarok Investment LLC,8/21/2025,OVD046
OVD046,210.0,-85.4,253.5,WGS84_46N,GM,Ragnarok Investment LLC,8/21/2025,OVD046
SC09,0.0,-49.2,79.9,WGS84_46N,GM,Ragnarok Investment LLC,8/25/2025,SC09
SC09,5.0,-49.5,80.0,WGS84_46N,GM,Ragnarok Investment LLC,8/25/2025,SC09
SC09,10.0,-49.5,80.1,WGS84_46N,GM,Ragnarok Investment LLC,8/25/2025,SC09
SC09,15.0,-49.5,80.2,WGS84_46N,GM,Ragnarok Investment LLC,8/25/2025,SC09
SC09,20.0,-49.4,80.4,WGS84_46N,GM,Ragnarok Investment LLC,8/25/2025,SC09
SC09,25.0,-49.3,80.6,WGS84_46N,GM,Ragnarok Investment LLC,8/25/2025,SC09
SC09,30.0,-49.2,80.7,WGS84_46N,GM,Ragnarok Investment LLC,8/25/2025,SC09
SC09,35.0,-48.9,80.9,WGS84_46N,GM,Ragnarok Investment LLC,8/25/2025,SC09
SC09,40.0,-48.6,81.0,WGS84_46N,GM,Ragnarok Investment LLC,8/25/2025,SC09
SC09,45.0,-48.4,81.1,WGS84_46N,GM,Ragnarok Investment LLC,8/25/2025,SC09
SC09,50.0,-48.2,81.2,WGS84_46N,GM,Ragnarok Investment LLC,8/25/2025,SC09
SC09,55.0,-48.2,81.2,WGS84_46N,GM,Ragnarok Investment LLC,8/25/2025,SC09
SC09,60.0,-48.2,81.3,WGS84_46N,GM,Ragnarok Investment LLC,8/25/2025,SC09
SC09,65.0,-47.9,81.2,WGS84_46N,GM,Ragnarok Investment LLC,8/25/2025,SC09
SC09,70.0,-47.8,81.3,WGS84_46N,GM,Ragnarok Investment LLC,8/25/2025,SC09
SC09,75.0,-47.7,81.4,WGS84_46N,GM,Ragnarok Investment LLC,8/25/2025,SC09
SC09,80.0,-47.6,81.3,WGS84_46N,GM,Ragnarok Investment LLC,8/25/2025,SC09
SC09,85.0,-47.5,81.6,WGS84_46N,GM,Ragnarok Investment LLC,8/25/2025,SC09
SC09,90.0,-47.5,81.6,WGS84_46N,GM,Ragnarok Investment LLC,8/25/2025,SC09
SC09,95.0,-47.4,81.7,WGS84_46N,GM,Ragnarok Investment LLC,8/25/2025,SC09
SC09,100.0,-47.3,81.7,WGS84_46N,GM,Ragnarok Investment LLC,8/25/2025,SC09
SC09,105.0,-47.4,81.8,WGS84_46N,GM,Ragnarok Investment LLC,8/25/2025,SC09
SC09,110.0,-47.4,81.9,WGS84_46N,GM,Ragnarok Investment LLC,8/25/2025,SC09
SC09,115.0,-47.4,82.0,WGS84_46N,GM,Ragnarok Investment LLC,8/25/2025,SC09
SC09,120.0,-47.5,82.2,WGS84_46N,GM,Ragnarok Investment LLC,8/25/2025,SC09
SC09,125.0,-47.5,82.5,WGS84_46N,GM,Ragnarok Investment LLC,8/25/2025,SC09
SC09,130.0,-47.4,82.7,WGS84_46N,GM,Ragnarok Investment LLC,8/25/2025,SC09
SC09,135.0,-47.4,82.8,WGS84_46N,GM,Ragnarok Investment LLC,8/25/2025,SC09
SC09,140.0,-47.3,82.9,WGS84_46N,GM,Ragnarok Investment LLC,8/25/2025,SC09
SC09,145.0,-47.2,82.9,WGS84_46N,GM,Ragnarok Investment LLC,8/25/2025,SC09
SC09,150.0,-47.1,83.1,WGS84_46N,GM,Ragnarok Investment LLC,8/25/2025,SC09
SC09,155.0,-47.1,83.1,WGS84_46N,GM,Ragnarok Investment LLC,8/25/2025,SC09
SC09,160.0,-47.0,83.2,WGS84_46N,GM,Ragnarok Investment LLC,8/25/2025,SC09
SC09,165.0,-47.0,83.4,WGS84_46N,GM,Ragnarok Investment LLC,8/25/2025,SC09
SC09,170.0,-47.0,83.6,WGS84_46N,GM,Ragnarok Investment LLC,8/25/2025,SC09
SC09,175.0,-46.9,83.7,WGS84_46N,GM,Ragnarok Investment LLC,8/25/2025,SC09
SC09,180.0,-46.9,83.7,WGS84_46N,GM,Ragnarok Investment LLC,8/25/2025,SC09
SC09,185.0,-46.9,83.8,WGS84_46N,GM,Ragnarok Investment LLC,8/25/2025,SC09
SC09,190.0,-46.9,83.8,WGS84_46N,GM,Ragnarok Investment LLC,8/25/2025,SC09
SC09,195.0,-46.9,83.9,WGS84_46N,GM,Ragnarok Investment LLC,8/25/2025,SC09
SC09,200.0,-46.8,83.7,WGS84_46N,GM,Ragnarok Investment LLC,8/25/2025,SC09
SC09,207.4,-46.8,83.8,WGS84_46N,GM,Ragnarok Investment LLC,8/25/2025,SC09
OVD047,0.0,-78.6,58.54,WGS84_46N,GM,Ragnarok Investment LLC,9/2/2025,OVD047
OVD047,5.0,-78.6,58.48,WGS84_46N,GM,Ragnarok Investment LLC,9/2/2025,OVD047
OVD047,10.0,-78.7,58.84,WGS84_46N,GM,Ragnarok Investment LLC,9/2/2025,OVD047
OVD047,15.0,-78.7,59.36,WGS84_46N,GM,Ragnarok Investment LLC,9/2/2025,OVD047
OVD047,20.0,-78.7,59.41,WGS84_46N,GM,Ragnarok Investment LLC,9/2/2025,OVD047
OVD047,25.0,-78.7,58.65,WGS84_46N,GM,Ragnarok Investment LLC,9/2/2025,OVD047
OVD047,30.0,-78.7,59.37,WGS84_46N,GM,Ragnarok Investment LLC,9/2/2025,OVD047
OVD047,35.0,-78.7,59.26,WGS84_46N,GM,Ragnarok Investment LLC,9/2/2025,OVD047
OVD047,40.0,-78.6,59.19,WGS84_46N,GM,Ragnarok Investment LLC,9/2/2025,OVD047
OVD047,45.0,-78.6,59.2,WGS84_46N,GM,Ragnarok Investment LLC,9/2/2025,OVD047
OVD047,50.0,-78.6,59.1,WGS84_46N,GM,Ragnarok Investment LLC,9/2/2025,OVD047
OVD047,55.0,-78.6,59.1,WGS84_46N,GM,Ragnarok Investment LLC,9/2/2025,OVD047
OVD047,60.0,-78.7,59.06,WGS84_46N,GM,Ragnarok Investment LLC,9/2/2025,OVD047
OVD047,65.0,-78.7,59.29,WGS84_46N,GM,Ragnarok Investment LLC,9/2/2025,OVD047
OVD047,70.0,-78.8,59.58,WGS84_46N,GM,Ragnarok Investment LLC,9/2/2025,OVD047
OVD047,75.0,-78.8,59.66,WGS84_46N,GM,Ragnarok Investment LLC,9/2/2025,OVD047
OVD047,80.0,-78.6,59.84,WGS84_46N,GM,Ragnarok Investment LLC,9/2/2025,OVD047
