sample_id,alt_ids,hole_id_norm,depth_from_m,depth_to_m,depth_mid_m,sample_source,year,petrographer_lab,thin_section,polished_thin_section,asd,xrd,eds,fluid_incl,epma,field_lithology,petro_lithology,iogas_lithology,rock_group,iogas_no,x_utm,y_utm,z_rl,coord_source,qa_flags,source_files
CRE,,,,,,rockchip,2024,,0,1,0,0,0,0,0,"Strong sericite, jarosite altered metasomatite",,,skarn / metasomatite,,,,,none,no X/Y in source grab sheet,Yambat_Petrographic_Master_Data__2022-2024_grab.csv; Yambat_Petrographic_Master_Data__2024_Copper_ridge_rockchip_samp.csv
OVD003@202,OVD003@202m,OVD003,202.0,,202.0,drill core,2025,"Dr Anthony J Crawford, A & A Crawford Geological Research Consultants",0,1,0,0,0,0,0,,Intensely hydrothermally altered and brecciated protomylonite (protolith probably olivine-hornblende gabbro),,gabbro / gabbronorite / norite,,722112.94,5144191.32,1670.78,desurvey,"COVERAGE G1: sample row created in v1.1 for a Crawford 2025 thin section that has no entry in any sample register (Master All, bichiglel, Sheet3, phase sheets); hole+depth taken verbatim from the report caption 'OVD003@202m' and desurveyed (OVD003 total depth 209.5 m, so the depth is inside the hole)",Asian Battery Metals March 2025 The Oval Summary Report.pdf
OVD009@178,OVD009@178-180m,OVD009,178.0,180.0,179.0,drill core,2025,"Dr Anthony J Crawford, A & A Crawford Geological Research Consultants",0,1,0,0,0,0,0,,"Intensely hydrothermally altered rock, probably a leucogabbro dyke (no protolith evidence preserved)",,gabbro / gabbronorite / norite,,722129.62,5144154.24,1672.39,desurvey,"COVERAGE G1: sample row created in v1.1 for a Crawford 2025 thin section that has no entry in any sample register (OVD009 register samples jump 171.5 -> 190.8 m); interval taken verbatim from the report caption 'OVD009@178-180m' and desurveyed at the 179.0 m midpoint. CRAWFORD CAVEAT: the analyst states the wholerock assay for this interval does not match the thin section and suspects a SAMPLE SWAP (possibly with a leucogabbro dyke such as OVD021@101.5m / OVD011-101.5, tag 42027) — treat the location as provisional; Crawford 2025 caveat: wholerock assay does not match this thin section (suspected sample swap) [source: OVD009@178-180m]",Asian Battery Metals March 2025 The Oval Summary Report.pdf
ARDH-2005-01-DSC00228,DSC00228,ARDH-2005-01,,,,drill core,2005,,1,0,0,0,0,0,0,,,,,,,,,none,"legacy_2005_photo_only: thin-section PHOTOGRAPH only — no petrographic report, sheet or description exists anywhere under ARDH-2005-01; no depth is recorded on the image or in the folder. Hole ARDH-2005-01 is NOT in Collar_all_combined.csv, so no collar, no survey and no coordinates are available (coord_source = none). ARDH-2005-02's equivalent folder is empty on Drive",CORE PHOTO/ARDH-2005-01/4. Thin section photo (folder:1SpY0E3wPZudd9e6KIC5D8SpFgfnRF2tk) :: DSC00228.JPG
ARDH-2005-01-DSC00229,DSC00229,ARDH-2005-01,,,,drill core,2005,,1,0,0,0,0,0,0,,,,,,,,,none,"legacy_2005_photo_only: thin-section PHOTOGRAPH only — no petrographic report, sheet or description exists anywhere under ARDH-2005-01; no depth is recorded on the image or in the folder. Hole ARDH-2005-01 is NOT in Collar_all_combined.csv, so no collar, no survey and no coordinates are available (coord_source = none). ARDH-2005-02's equivalent folder is empty on Drive",CORE PHOTO/ARDH-2005-01/4. Thin section photo (folder:1SpY0E3wPZudd9e6KIC5D8SpFgfnRF2tk) :: DSC00229.JPG
ARDH-2005-01-DSC00230,DSC00230,ARDH-2005-01,,,,drill core,2005,,1,0,0,0,0,0,0,,,,,,,,,none,"legacy_2005_photo_only: thin-section PHOTOGRAPH only — no petrographic report, sheet or description exists anywhere under ARDH-2005-01; no depth is recorded on the image or in the folder. Hole ARDH-2005-01 is NOT in Collar_all_combined.csv, so no collar, no survey and no coordinates are available (coord_source = none). ARDH-2005-02's equivalent folder is empty on Drive",CORE PHOTO/ARDH-2005-01/4. Thin section photo (folder:1SpY0E3wPZudd9e6KIC5D8SpFgfnRF2tk) :: DSC00230.JPG
ARDH-2005-01-DSC00231,DSC00231,ARDH-2005-01,,,,drill core,2005,,1,0,0,0,0,0,0,,,,,,,,,none,"legacy_2005_photo_only: thin-section PHOTOGRAPH only — no petrographic report, sheet or description exists anywhere under ARDH-2005-01; no depth is recorded on the image or in the folder. Hole ARDH-2005-01 is NOT in Collar_all_combined.csv, so no collar, no survey and no coordinates are available (coord_source = none). ARDH-2005-02's equivalent folder is empty on Drive",CORE PHOTO/ARDH-2005-01/4. Thin section photo (folder:1SpY0E3wPZudd9e6KIC5D8SpFgfnRF2tk) :: DSC00231.JPG
ARDH-2005-01-DSC00232,DSC00232,ARDH-2005-01,,,,drill core,2005,,1,0,0,0,0,0,0,,,,,,,,,none,"legacy_2005_photo_only: thin-section PHOTOGRAPH only — no petrographic report, sheet or description exists anywhere under ARDH-2005-01; no depth is recorded on the image or in the folder. Hole ARDH-2005-01 is NOT in Collar_all_combined.csv, so no collar, no survey and no coordinates are available (coord_source = none). ARDH-2005-02's equivalent folder is empty on Drive",CORE PHOTO/ARDH-2005-01/4. Thin section photo (folder:1SpY0E3wPZudd9e6KIC5D8SpFgfnRF2tk) :: DSC00232.JPG
ARDH-2005-01-DSC00233,DSC00233,ARDH-2005-01,,,,drill core,2005,,1,0,0,0,0,0,0,,,,,,,,,none,"legacy_2005_photo_only: thin-section PHOTOGRAPH only — no petrographic report, sheet or description exists anywhere under ARDH-2005-01; no depth is recorded on the image or in the folder. Hole ARDH-2005-01 is NOT in Collar_all_combined.csv, so no collar, no survey and no coordinates are available (coord_source = none). ARDH-2005-02's equivalent folder is empty on Drive",CORE PHOTO/ARDH-2005-01/4. Thin section photo (folder:1SpY0E3wPZudd9e6KIC5D8SpFgfnRF2tk) :: DSC00233.JPG
ARDH-2005-01-DSC00234,DSC00234,ARDH-2005-01,,,,drill core,2005,,1,0,0,0,0,0,0,,,,,,,,,none,"legacy_2005_photo_only: thin-section PHOTOGRAPH only — no petrographic report, sheet or description exists anywhere under ARDH-2005-01; no depth is recorded on the image or in the folder. Hole ARDH-2005-01 is NOT in Collar_all_combined.csv, so no collar, no survey and no coordinates are available (coord_source = none). ARDH-2005-02's equivalent folder is empty on Drive",CORE PHOTO/ARDH-2005-01/4. Thin section photo (folder:1SpY0E3wPZudd9e6KIC5D8SpFgfnRF2tk) :: DSC00234.JPG
ARDH-2005-01-DSC00235,DSC00235,ARDH-2005-01,,,,drill core,2005,,1,0,0,0,0,0,0,,,,,,,,,none,"legacy_2005_photo_only: thin-section PHOTOGRAPH only — no petrographic report, sheet or description exists anywhere under ARDH-2005-01; no depth is recorded on the image or in the folder. Hole ARDH-2005-01 is NOT in Collar_all_combined.csv, so no collar, no survey and no coordinates are available (coord_source = none). ARDH-2005-02's equivalent folder is empty on Drive",CORE PHOTO/ARDH-2005-01/4. Thin section photo (folder:1SpY0E3wPZudd9e6KIC5D8SpFgfnRF2tk) :: DSC00235.JPG
ARDH-2005-01-DSC00251,DSC00251,ARDH-2005-01,,,,drill core,2005,,1,0,0,0,0,0,0,,,,,,,,,none,"legacy_2005_photo_only: thin-section PHOTOGRAPH only — no petrographic report, sheet or description exists anywhere under ARDH-2005-01; no depth is recorded on the image or in the folder. Hole ARDH-2005-01 is NOT in Collar_all_combined.csv, so no collar, no survey and no coordinates are available (coord_source = none). ARDH-2005-02's equivalent folder is empty on Drive",CORE PHOTO/ARDH-2005-01/4. Thin section photo (folder:1SpY0E3wPZudd9e6KIC5D8SpFgfnRF2tk) :: DSC00251.JPG
ARDH-2005-01-DSC00252,DSC00252,ARDH-2005-01,,,,drill core,2005,,1,0,0,0,0,0,0,,,,,,,,,none,"legacy_2005_photo_only: thin-section PHOTOGRAPH only — no petrographic report, sheet or description exists anywhere under ARDH-2005-01; no depth is recorded on the image or in the folder. Hole ARDH-2005-01 is NOT in Collar_all_combined.csv, so no collar, no survey and no coordinates are available (coord_source = none). ARDH-2005-02's equivalent folder is empty on Drive",CORE PHOTO/ARDH-2005-01/4. Thin section photo (folder:1SpY0E3wPZudd9e6KIC5D8SpFgfnRF2tk) :: DSC00252.JPG
ARDH-2005-01-DSC00253,DSC00253,ARDH-2005-01,,,,drill core,2005,,1,0,0,0,0,0,0,,,,,,,,,none,"legacy_2005_photo_only: thin-section PHOTOGRAPH only — no petrographic report, sheet or description exists anywhere under ARDH-2005-01; no depth is recorded on the image or in the folder. Hole ARDH-2005-01 is NOT in Collar_all_combined.csv, so no collar, no survey and no coordinates are available (coord_source = none). ARDH-2005-02's equivalent folder is empty on Drive",CORE PHOTO/ARDH-2005-01/4. Thin section photo (folder:1SpY0E3wPZudd9e6KIC5D8SpFgfnRF2tk) :: DSC00253.JPG
ARDH-2005-01-DSC00254,DSC00254,ARDH-2005-01,,,,drill core,2005,,1,0,0,0,0,0,0,,,,,,,,,none,"legacy_2005_photo_only: thin-section PHOTOGRAPH only — no petrographic report, sheet or description exists anywhere under ARDH-2005-01; no depth is recorded on the image or in the folder. Hole ARDH-2005-01 is NOT in Collar_all_combined.csv, so no collar, no survey and no coordinates are available (coord_source = none). ARDH-2005-02's equivalent folder is empty on Drive",CORE PHOTO/ARDH-2005-01/4. Thin section photo (folder:1SpY0E3wPZudd9e6KIC5D8SpFgfnRF2tk) :: DSC00254.JPG
ARDH-2005-01-DSC00255,DSC00255,ARDH-2005-01,,,,drill core,2005,,1,0,0,0,0,0,0,,,,,,,,,none,"legacy_2005_photo_only: thin-section PHOTOGRAPH only — no petrographic report, sheet or description exists anywhere under ARDH-2005-01; no depth is recorded on the image or in the folder. Hole ARDH-2005-01 is NOT in Collar_all_combined.csv, so no collar, no survey and no coordinates are available (coord_source = none). ARDH-2005-02's equivalent folder is empty on Drive",CORE PHOTO/ARDH-2005-01/4. Thin section photo (folder:1SpY0E3wPZudd9e6KIC5D8SpFgfnRF2tk) :: DSC00255.JPG
ARDH-2005-01-DSC00257,DSC00257,ARDH-2005-01,,,,drill core,2005,,1,0,0,0,0,0,0,,,,,,,,,none,"legacy_2005_photo_only: thin-section PHOTOGRAPH only — no petrographic report, sheet or description exists anywhere under ARDH-2005-01; no depth is recorded on the image or in the folder. Hole ARDH-2005-01 is NOT in Collar_all_combined.csv, so no collar, no survey and no coordinates are available (coord_source = none). ARDH-2005-02's equivalent folder is empty on Drive",CORE PHOTO/ARDH-2005-01/4. Thin section photo (folder:1SpY0E3wPZudd9e6KIC5D8SpFgfnRF2tk) :: DSC00257.JPG
ARDH-2005-01-DSC00258,DSC00258,ARDH-2005-01,,,,drill core,2005,,1,0,0,0,0,0,0,,,,,,,,,none,"legacy_2005_photo_only: thin-section PHOTOGRAPH only — no petrographic report, sheet or description exists anywhere under ARDH-2005-01; no depth is recorded on the image or in the folder. Hole ARDH-2005-01 is NOT in Collar_all_combined.csv, so no collar, no survey and no coordinates are available (coord_source = none). ARDH-2005-02's equivalent folder is empty on Drive",CORE PHOTO/ARDH-2005-01/4. Thin section photo (folder:1SpY0E3wPZudd9e6KIC5D8SpFgfnRF2tk) :: DSC00258.JPG
ARDH-2005-01-DSC00259,DSC00259,ARDH-2005-01,,,,drill core,2005,,1,0,0,0,0,0,0,,,,,,,,,none,"legacy_2005_photo_only: thin-section PHOTOGRAPH only — no petrographic report, sheet or description exists anywhere under ARDH-2005-01; no depth is recorded on the image or in the folder. Hole ARDH-2005-01 is NOT in Collar_all_combined.csv, so no collar, no survey and no coordinates are available (coord_source = none). ARDH-2005-02's equivalent folder is empty on Drive",CORE PHOTO/ARDH-2005-01/4. Thin section photo (folder:1SpY0E3wPZudd9e6KIC5D8SpFgfnRF2tk) :: DSC00259.JPG
ARDH-2005-01-DSC00260,DSC00260,ARDH-2005-01,,,,drill core,2005,,1,0,0,0,0,0,0,,,,,,,,,none,"legacy_2005_photo_only: thin-section PHOTOGRAPH only — no petrographic report, sheet or description exists anywhere under ARDH-2005-01; no depth is recorded on the image or in the folder. Hole ARDH-2005-01 is NOT in Collar_all_combined.csv, so no collar, no survey and no coordinates are available (coord_source = none). ARDH-2005-02's equivalent folder is empty on Drive",CORE PHOTO/ARDH-2005-01/4. Thin section photo (folder:1SpY0E3wPZudd9e6KIC5D8SpFgfnRF2tk) :: DSC00260.JPG
