HOLE_ID,Depth (m),Dip,Azim (Orig),Grid (Orig),Azim (UTM),"SURVEY
METHOD","DH SURVEY
COMPANY","SURVEY
DATE"
OVD045,15,-59.7,235.7,WGS84_46N,,GM,Ragnarok Investment LLC,8/18/2025
OVD045,20,-59.7,235.9,WGS84_46N,,GM,Ragnarok Investment LLC,8/18/2025
OVD045,25,-59.7,236.1,WGS84_46N,,GM,Ragnarok Investment LLC,8/18/2025
OVD045,30,-59.6,236.2,WGS84_46N,,GM,Ragnarok Investment LLC,8/18/2025
OVD045,35,-59.4,236.5,WGS84_46N,,GM,Ragnarok Investment LLC,8/18/2025
OVD045,40,-59.4,236.7,WGS84_46N,,GM,Ragnarok Investment LLC,8/18/2025
OVD045,45,-59.2,237,WGS84_46N,,GM,Ragnarok Investment LLC,8/18/2025
OVD045,50,-59.5,236.7,WGS84_46N,,GM,Ragnarok Investment LLC,8/18/2025
OVD045,55,-59.5,236.2,WGS84_46N,,GM,Ragnarok Investment LLC,8/18/2025
OVD045,60,-59.5,236.2,WGS84_46N,,GM,Ragnarok Investment LLC,8/18/2025
OVD045,65,-59.5,236.4,WGS84_46N,,GM,Ragnarok Investment LLC,8/18/2025
OVD045,70,-59.3,236.6,WGS84_46N,,GM,Ragnarok Investment LLC,8/18/2025
OVD045,75,-59.4,236.6,WGS84_46N,,GM,Ragnarok Investment LLC,8/18/2025
OVD045,80,-59.4,236.8,WGS84_46N,,GM,Ragnarok Investment LLC,8/18/2025
OVD045,85,-59.4,236.9,WGS84_46N,,GM,Ragnarok Investment LLC,8/18/2025
OVD045,90,-59.3,236.9,WGS84_46N,,GM,Ragnarok Investment LLC,8/18/2025
OVD045,95,-59.3,237,WGS84_46N,,GM,Ragnarok Investment LLC,8/18/2025
OVD045,100,-59.4,237.1,WGS84_46N,,GM,Ragnarok Investment LLC,8/18/2025
OVD045,105,-59.4,237.2,WGS84_46N,,GM,Ragnarok Investment LLC,8/18/2025
OVD045,110,-59.4,237.4,WGS84_46N,,GM,Ragnarok Investment LLC,8/18/2025
OVD045,115,-59.4,237.5,WGS84_46N,,GM,Ragnarok Investment LLC,8/18/2025
OVD045,120,-59.3,237.6,WGS84_46N,,GM,Ragnarok Investment LLC,8/18/2025
OVD045,125,-59.3,237.7,WGS84_46N,,GM,Ragnarok Investment LLC,8/18/2025
OVD045,130,-59.2,237.8,WGS84_46N,,GM,Ragnarok Investment LLC,8/18/2025
OVD045,135,-59.2,237.9,WGS84_46N,,GM,Ragnarok Investment LLC,8/18/2025
OVD045,140,-59.2,238.1,WGS84_46N,,GM,Ragnarok Investment LLC,8/18/2025
OVD045,145,-59.2,238.2,WGS84_46N,,GM,Ragnarok Investment LLC,8/18/2025
OVD045,150.5,-59.2,238,WGS84_46N,,GM,Ragnarok Investment LLC,8/18/2025
OVD046,0,-85.4,243.6,WGS84_46N,,GM,Ragnarok Investment LLC,8/21/2025
OVD046,5,-85.3,245.5,WGS84_46N,,GM,Ragnarok Investment LLC,8/21/2025
OVD046,10,-85.3,245.6,WGS84_46N,,GM,Ragnarok Investment LLC,8/21/2025
OVD046,15,-85.4,246.4,WGS84_46N,,GM,Ragnarok Investment LLC,8/21/2025
OVD046,20,-85.3,246.9,WGS84_46N,,GM,Ragnarok Investment LLC,8/21/2025
OVD046,25,-85.2,245.7,WGS84_46N,,GM,Ragnarok Investment LLC,8/21/2025
OVD046,30,-85.1,245.2,WGS84_46N,,GM,Ragnarok Investment LLC,8/21/2025
OVD046,35,-85.3,246.3,WGS84_46N,,GM,Ragnarok Investment LLC,8/21/2025
OVD046,40,-85.4,246.3,WGS84_46N,,GM,Ragnarok Investment LLC,8/21/2025
OVD046,45,-85.4,245.8,WGS84_46N,,GM,Ragnarok Investment LLC,8/21/2025
OVD046,50,-85.4,246.1,WGS84_46N,,GM,Ragnarok Investment LLC,8/21/2025
OVD046,55,-85.4,245.6,WGS84_46N,,GM,Ragnarok Investment LLC,8/21/2025
OVD046,60,-85.4,246.2,WGS84_46N,,GM,Ragnarok Investment LLC,8/21/2025
OVD046,65,-85.5,245.8,WGS84_46N,,GM,Ragnarok Investment LLC,8/21/2025
OVD046,70,-85.5,246.1,WGS84_46N,,GM,Ragnarok Investment LLC,8/21/2025
OVD046,75,-85.4,246.5,WGS84_46N,,GM,Ragnarok Investment LLC,8/21/2025
OVD046,80,-85.4,245.6,WGS84_46N,,GM,Ragnarok Investment LLC,8/21/2025
OVD046,85,-85.5,248,WGS84_46N,,GM,Ragnarok Investment LLC,8/21/2025
OVD046,90,-85.4,250.9,WGS84_46N,,GM,Ragnarok Investment LLC,8/21/2025
OVD046,95,-85.4,249.8,WGS84_46N,,GM,Ragnarok Investment LLC,8/21/2025
OVD046,100,-85.4,249.5,WGS84_46N,,GM,Ragnarok Investment LLC,8/21/2025
OVD046,105,-85.4,250.3,WGS84_46N,,GM,Ragnarok Investment LLC,8/21/2025
OVD046,110,-85.4,250.5,WGS84_46N,,GM,Ragnarok Investment LLC,8/21/2025
OVD046,115,-85.4,250,WGS84_46N,,GM,Ragnarok Investment LLC,8/21/2025
OVD046,120,-85.3,250.9,WGS84_46N,,GM,Ragnarok Investment LLC,8/21/2025
OVD046,125,-85.4,251.9,WGS84_46N,,GM,Ragnarok Investment LLC,8/21/2025
OVD046,130,-85.4,251.6,WGS84_46N,,GM,Ragnarok Investment LLC,8/21/2025
OVD046,135,-85.3,251.6,WGS84_46N,,GM,Ragnarok Investment LLC,8/21/2025
OVD046,140,-85.2,251.7,WGS84_46N,,GM,Ragnarok Investment LLC,8/21/2025
OVD046,145,-85.3,254.1,WGS84_46N,,GM,Ragnarok Investment LLC,8/21/2025
OVD046,150,-85.4,253.9,WGS84_46N,,GM,Ragnarok Investment LLC,8/21/2025
OVD046,155,-85.3,252.4,WGS84_46N,,GM,Ragnarok Investment LLC,8/21/2025
OVD046,160,-85.3,251.9,WGS84_46N,,GM,Ragnarok Investment LLC,8/21/2025
OVD046,165,-85.4,253.7,WGS84_46N,,GM,Ragnarok Investment LLC,8/21/2025
OVD046,170,-85.4,253,WGS84_46N,,GM,Ragnarok Investment LLC,8/21/2025
OVD046,175,-85.4,253.1,WGS84_46N,,GM,Ragnarok Investment LLC,8/21/2025
OVD046,180,-85.3,252.8,WGS84_46N,,GM,Ragnarok Investment LLC,8/21/2025
OVD046,185,-85.3,254.1,WGS84_46N,,GM,Ragnarok Investment LLC,8/21/2025
OVD046,190,-85.4,253,WGS84_46N,,GM,Ragnarok Investment LLC,8/21/2025
OVD046,195,-85.4,253,WGS84_46N,,GM,Ragnarok Investment LLC,8/21/2025
OVD046,200,-85.3,252.8,WGS84_46N,,GM,Ragnarok Investment LLC,8/21/2025
OVD046,205,-85.4,253.5,WGS84_46N,,GM,Ragnarok Investment LLC,8/21/2025
OVD046,210,-85.4,253.5,WGS84_46N,,GM,Ragnarok Investment LLC,8/21/2025
SC09,0,-49.2,79.9,WGS84_46N,,GM,Ragnarok Investment LLC,8/25/2025
SC09,5,-49.5,80,WGS84_46N,,GM,Ragnarok Investment LLC,8/25/2025
SC09,10,-49.5,80.1,WGS84_46N,,GM,Ragnarok Investment LLC,8/25/2025
SC09,15,-49.5,80.2,WGS84_46N,,GM,Ragnarok Investment LLC,8/25/2025
SC09,20,-49.4,80.4,WGS84_46N,,GM,Ragnarok Investment LLC,8/25/2025
SC09,25,-49.3,80.6,WGS84_46N,,GM,Ragnarok Investment LLC,8/25/2025
SC09,30,-49.2,80.7,WGS84_46N,,GM,Ragnarok Investment LLC,8/25/2025
SC09,35,-48.9,80.9,WGS84_46N,,GM,Ragnarok Investment LLC,8/25/2025
SC09,40,-48.6,81,WGS84_46N,,GM,Ragnarok Investment LLC,8/25/2025
SC09,45,-48.4,81.1,WGS84_46N,,GM,Ragnarok Investment LLC,8/25/2025
SC09,50,-48.2,81.2,WGS84_46N,,GM,Ragnarok Investment LLC,8/25/2025
SC09,55,-48.2,81.2,WGS84_46N,,GM,Ragnarok Investment LLC,8/25/2025
SC09,60,-48.2,81.3,WGS84_46N,,GM,Ragnarok Investment LLC,8/25/2025
SC09,65,-47.9,81.2,WGS84_46N,,GM,Ragnarok Investment LLC,8/25/2025
SC09,70,-47.8,81.3,WGS84_46N,,GM,Ragnarok Investment LLC,8/25/2025
SC09,75,-47.7,81.4,WGS84_46N,,GM,Ragnarok Investment LLC,8/25/2025
SC09,80,-47.6,81.3,WGS84_46N,,GM,Ragnarok Investment LLC,8/25/2025
SC09,85,-47.5,81.6,WGS84_46N,,GM,Ragnarok Investment LLC,8/25/2025
SC09,90,-47.5,81.6,WGS84_46N,,GM,Ragnarok Investment LLC,8/25/2025
SC09,95,-47.4,81.7,WGS84_46N,,GM,Ragnarok Investment LLC,8/25/2025
SC09,100,-47.3,81.7,WGS84_46N,,GM,Ragnarok Investment LLC,8/25/2025
SC09,105,-47.4,81.8,WGS84_46N,,GM,Ragnarok Investment LLC,8/25/2025
SC09,110,-47.4,81.9,WGS84_46N,,GM,Ragnarok Investment LLC,8/25/2025
SC09,115,-47.4,82,WGS84_46N,,GM,Ragnarok Investment LLC,8/25/2025
SC09,120,-47.5,82.2,WGS84_46N,,GM,Ragnarok Investment LLC,8/25/2025
SC09,125,-47.5,82.5,WGS84_46N,,GM,Ragnarok Investment LLC,8/25/2025
SC09,130,-47.4,82.7,WGS84_46N,,GM,Ragnarok Investment LLC,8/25/2025
SC09,135,-47.4,82.8,WGS84_46N,,GM,Ragnarok Investment LLC,8/25/2025
SC09,140,-47.3,82.9,WGS84_46N,,GM,Ragnarok Investment LLC,8/25/2025
SC09,145,-47.2,82.9,WGS84_46N,,GM,Ragnarok Investment LLC,8/25/2025
SC09,150,-47.1,83.1,WGS84_46N,,GM,Ragnarok Investment LLC,8/25/2025
SC09,155,-47.1,83.1,WGS84_46N,,GM,Ragnarok Investment LLC,8/25/2025
SC09,160,-47,83.2,WGS84_46N,,GM,Ragnarok Investment LLC,8/25/2025
SC09,165,-47,83.4,WGS84_46N,,GM,Ragnarok Investment LLC,8/25/2025
SC09,170,-47,83.6,WGS84_46N,,GM,Ragnarok Investment LLC,8/25/2025
SC09,175,-46.9,83.7,WGS84_46N,,GM,Ragnarok Investment LLC,8/25/2025
SC09,180,-46.9,83.7,WGS84_46N,,GM,Ragnarok Investment LLC,8/25/2025
SC09,185,-46.9,83.8,WGS84_46N,,GM,Ragnarok Investment LLC,8/25/2025
SC09,190,-46.9,83.8,WGS84_46N,,GM,Ragnarok Investment LLC,8/25/2025
SC09,195,-46.9,83.9,WGS84_46N,,GM,Ragnarok Investment LLC,8/25/2025
SC09,200,-46.8,83.7,WGS84_46N,,GM,Ragnarok Investment LLC,8/25/2025
SC09,207.4,-46.8,83.8,WGS84_46N,,GM,Ragnarok Investment LLC,8/25/2025
OVD047,0,-78.6,58.54,WGS84_46N,,GM,Ragnarok Investment LLC,9/2/2025
OVD047,5,-78.6,58.48,WGS84_46N,,GM,Ragnarok Investment LLC,9/2/2025
OVD047,10,-78.7,58.84,WGS84_46N,,GM,Ragnarok Investment LLC,9/2/2025
OVD047,15,-78.7,59.36,WGS84_46N,,GM,Ragnarok Investment LLC,9/2/2025
OVD047,20,-78.7,59.41,WGS84_46N,,GM,Ragnarok Investment LLC,9/2/2025
OVD047,25,-78.7,58.65,WGS84_46N,,GM,Ragnarok Investment LLC,9/2/2025
OVD047,30,-78.7,59.37,WGS84_46N,,GM,Ragnarok Investment LLC,9/2/2025
OVD047,35,-78.7,59.26,WGS84_46N,,GM,Ragnarok Investment LLC,9/2/2025
OVD047,40,-78.6,59.19,WGS84_46N,,GM,Ragnarok Investment LLC,9/2/2025
OVD047,45,-78.6,59.2,WGS84_46N,,GM,Ragnarok Investment LLC,9/2/2025
OVD047,50,-78.6,59.1,WGS84_46N,,GM,Ragnarok Investment LLC,9/2/2025
OVD047,55,-78.6,59.1,WGS84_46N,,GM,Ragnarok Investment LLC,9/2/2025
OVD047,60,-78.7,59.06,WGS84_46N,,GM,Ragnarok Investment LLC,9/2/2025
OVD047,65,-78.7,59.29,WGS84_46N,,GM,Ragnarok Investment LLC,9/2/2025
OVD047,70,-78.8,59.58,WGS84_46N,,GM,Ragnarok Investment LLC,9/2/2025
OVD047,75,-78.8,59.66,WGS84_46N,,GM,Ragnarok Investment LLC,9/2/2025
OVD047,80,-78.6,59.84,WGS84_46N,,GM,Ragnarok Investment LLC,9/2/2025
OVD047,85,-78.7,59.96,WGS84_46N,,GM,Ragnarok Investment LLC,9/2/2025
OVD047,90,-78.7,60.64,WGS84_46N,,GM,Ragnarok Investment LLC,9/2/2025
OVD047,95,-78.6,60.31,WGS84_46N,,GM,Ragnarok Investment LLC,9/2/2025
OVD047,100,-78.6,60.48,WGS84_46N,,GM,Ragnarok Investment LLC,9/2/2025
OVD047,105,-78.7,60.53,WGS84_46N,,GM,Ragnarok Investment LLC,9/2/2025
OVD047,110,-78.7,60.98,WGS84_46N,,GM,Ragnarok Investment LLC,9/2/2025
OVD047,115,-78.5,60.46,WGS84_46N,,GM,Ragnarok Investment LLC,9/2/2025
OVD047,120,-78.6,60.75,WGS84_46N,,GM,Ragnarok Investment LLC,9/2/2025
OVD047,125,-78.7,61.44,WGS84_46N,,GM,Ragnarok Investment LLC,9/2/2025
OVD047,130,-78.7,61.7,WGS84_46N,,GM,Ragnarok Investment LLC,9/2/2025
OVD047,135,-78.7,61.34,WGS84_46N,,GM,Ragnarok Investment LLC,9/2/2025
OVD047,140,-78.8,61.63,WGS84_46N,,GM,Ragnarok Investment LLC,9/2/2025
OVD047,145,-78.8,61.42,WGS84_46N,,GM,Ragnarok Investment LLC,9/2/2025
OVD047,150,-78.7,60.98,WGS84_46N,,GM,Ragnarok Investment LLC,9/2/2025
OVD047,155,-78.5,60.8,WGS84_46N,,GM,Ragnarok Investment LLC,9/2/2025
OVD047,160,-78.6,60.84,WGS84_46N,,GM,Ragnarok Investment LLC,9/2/2025
OVD047,165,-78.6,62.21,WGS84_46N,,GM,Ragnarok Investment LLC,9/2/2025
OVD047,170,-78.6,62.27,WGS84_46N,,GM,Ragnarok Investment LLC,9/2/2025
OVD047,175,-78.8,62.96,WGS84_46N,,GM,Ragnarok Investment LLC,9/2/2025
OVD047,180,-78.9,63.81,WGS84_46N,,GM,Ragnarok Investment LLC,9/2/2025
OVD047,185,-78.7,65.09,WGS84_46N,,GM,Ragnarok Investment LLC,9/2/2025
OVD047,190,-78.8,65.5,WGS84_46N,,GM,Ragnarok Investment LLC,9/2/2025
OVD047,195,-79,66.48,WGS84_46N,,GM,Ragnarok Investment LLC,9/2/2025
OVD047,200,-79.2,67.61,WGS84_46N,,GM,Ragnarok Investment LLC,9/2/2025
OVD047,205,-79.2,68.27,WGS84_46N,,GM,Ragnarok Investment LLC,9/2/2025
OVD047,210,-79.2,68.61,WGS84_46N,,GM,Ragnarok Investment LLC,9/2/2025
OVD047,215,-79.2,69.15,WGS84_46N,,GM,Ragnarok Investment LLC,9/2/2025
OVD047,220,-79,70.26,WGS84_46N,,GM,Ragnarok Investment LLC,9/2/2025
OVD047,225,-78.9,70.38,WGS84_46N,,GM,Ragnarok Investment LLC,9/2/2025
OVD047,230,-78.5,69.79,WGS84_46N,,GM,Ragnarok Investment LLC,9/2/2025
OVD047,235,-78.6,68.93,WGS84_46N,,GM,Ragnarok Investment LLC,9/2/2025
OVD047,240,-78.6,69.72,WGS84_46N,,GM,Ragnarok Investment LLC,9/2/2025
OVD047,245,-78.4,69.9,WGS84_46N,,GM,Ragnarok Investment LLC,9/2/2025
OVD047,250,-78.2,69.58,WGS84_46N,,GM,Ragnarok Investment LLC,9/2/2025
OVD047,255,-78.1,69.43,WGS84_46N,,GM,Ragnarok Investment LLC,9/2/2025
OVD047,260,-78.1,69.89,WGS84_46N,,GM,Ragnarok Investment LLC,9/2/2025
OVD047,265,-78,69.6,WGS84_46N,,GM,Ragnarok Investment LLC,9/2/2025
OVD047,270,-78,69.44,WGS84_46N,,GM,Ragnarok Investment LLC,9/2/2025
OVD047,275,-77.9,69.77,WGS84_46N,,GM,Ragnarok Investment LLC,9/2/2025
OVD047,280,-77.9,69.58,WGS84_46N,,GM,Ragnarok Investment LLC,9/2/2025
OVD047,285,-77.8,69.99,WGS84_46N,,GM,Ragnarok Investment LLC,9/2/2025
OVD047,290,-77.6,70.2,WGS84_46N,,GM,Ragnarok Investment LLC,9/2/2025
OVD047,295,-77.6,70.14,WGS84_46N,,GM,Ragnarok Investment LLC,9/2/2025
OVD047,300,-77.5,70.35,WGS84_46N,,GM,Ragnarok Investment LLC,9/2/2025
OVD047,305,-77.5,70.35,WGS84_46N,,GM,Ragnarok Investment LLC,9/2/2025
OVD047,310,-77.4,70.53,WGS84_46N,,GM,Ragnarok Investment LLC,9/2/2025
OVD047,315,-77.4,70.46,WGS84_46N,,GM,Ragnarok Investment LLC,9/2/2025
OVD047,320,-77.2,70.44,WGS84_46N,,GM,Ragnarok Investment LLC,9/2/2025
OVD047,325,-77.2,70.47,WGS84_46N,,GM,Ragnarok Investment LLC,9/2/2025
OVD047,330,-77.1,70.62,WGS84_46N,,GM,Ragnarok Investment LLC,9/2/2025
OVD047,335,-77.2,70.67,WGS84_46N,,GM,Ragnarok Investment LLC,9/2/2025
OVD047,342.7,-77.3,70.68,WGS84_46N,,GM,Ragnarok Investment LLC,9/2/2025
OVD048,0,-59,215.59,WGS84_46N,,GM,Ragnarok Investment LLC,9/4/2025
OVD048,5,-59.2,215.9,WGS84_46N,,GM,Ragnarok Investment LLC,9/4/2025
OVD048,10,-59.2,215.7,WGS84_46N,,GM,Ragnarok Investment LLC,9/4/2025
OVD048,15,-59.1,215.8,WGS84_46N,,GM,Ragnarok Investment LLC,9/4/2025
OVD048,20,-59,215.9,WGS84_46N,,GM,Ragnarok Investment LLC,9/4/2025
OVD048,25,-58.9,216,WGS84_46N,,GM,Ragnarok Investment LLC,9/4/2025
OVD048,30,-58.7,216,WGS84_46N,,GM,Ragnarok Investment LLC,9/4/2025
OVD048,35,-58.7,216,WGS84_46N,,GM,Ragnarok Investment LLC,9/4/2025
OVD048,42.4,-58.6,215.9,WGS84_46N,,GM,Ragnarok Investment LLC,9/4/2025
SC10,0,-74.8,178,WGS84_46N,,GM,Ragnarok Investment LLC,9/9/2025
SC10,5,-74.9,178.5,WGS84_46N,,GM,Ragnarok Investment LLC,9/9/2025
SC10,10,-74.9,178.2,WGS84_46N,,GM,Ragnarok Investment LLC,9/9/2025
SC10,15,-74.9,178,WGS84_46N,,GM,Ragnarok Investment LLC,9/9/2025
SC10,20,-74.8,177.9,WGS84_46N,,GM,Ragnarok Investment LLC,9/9/2025
SC10,25,-74.9,177.6,WGS84_46N,,GM,Ragnarok Investment LLC,9/9/2025
SC10,30,-75,177.6,WGS84_46N,,GM,Ragnarok Investment LLC,9/9/2025
SC10,35,-75,177.7,WGS84_46N,,GM,Ragnarok Investment LLC,9/9/2025
SC10,40,-75,177.7,WGS84_46N,,GM,Ragnarok Investment LLC,9/9/2025
SC10,45,-75.1,177.6,WGS84_46N,,GM,Ragnarok Investment LLC,9/9/2025
SC10,50,-75.3,177.5,WGS84_46N,,GM,Ragnarok Investment LLC,9/9/2025
SC10,55,-75.3,177.4,WGS84_46N,,GM,Ragnarok Investment LLC,9/9/2025
SC10,60,-75.4,177.7,WGS84_46N,,GM,Ragnarok Investment LLC,9/9/2025
SC10,65,-75.4,177.6,WGS84_46N,,GM,Ragnarok Investment LLC,9/9/2025
SC10,70,-75.4,177.6,WGS84_46N,,GM,Ragnarok Investment LLC,9/9/2025
SC10,75,-75.6,177.7,WGS84_46N,,GM,Ragnarok Investment LLC,9/9/2025
SC10,80,-75.6,178.1,WGS84_46N,,GM,Ragnarok Investment LLC,9/9/2025
SC10,85,-75.4,178.5,WGS84_46N,,GM,Ragnarok Investment LLC,9/9/2025
SC10,90,-75.5,178.2,WGS84_46N,,GM,Ragnarok Investment LLC,9/9/2025
SC10,95,-75.5,178.1,WGS84_46N,,GM,Ragnarok Investment LLC,9/9/2025
SC10,100,-75.6,178.2,WGS84_46N,,GM,Ragnarok Investment LLC,9/9/2025
SC10,105,-75.6,178.6,WGS84_46N,,GM,Ragnarok Investment LLC,9/9/2025
SC10,110,-75.6,178.6,WGS84_46N,,GM,Ragnarok Investment LLC,9/9/2025
SC10,115,-75.4,178.7,WGS84_46N,,GM,Ragnarok Investment LLC,9/9/2025
SC10,120,-75.3,178.7,WGS84_46N,,GM,Ragnarok Investment LLC,9/9/2025
SC10,125,-75.1,178.5,WGS84_46N,,GM,Ragnarok Investment LLC,9/9/2025
SC10,130,-74.9,178.5,WGS84_46N,,GM,Ragnarok Investment LLC,9/9/2025
SC10,135,-74.5,177.8,WGS84_46N,,GM,Ragnarok Investment LLC,9/9/2025
SC10,140,-74.2,178.1,WGS84_46N,,GM,Ragnarok Investment LLC,9/9/2025
SC10,145,-73.8,178,WGS84_46N,,GM,Ragnarok Investment LLC,9/9/2025
SC10,150,-73.5,178,WGS84_46N,,GM,Ragnarok Investment LLC,9/9/2025
SC10,155,-73.1,177.7,WGS84_46N,,GM,Ragnarok Investment LLC,9/9/2025
SC10,160,-72.9,177.4,WGS84_46N,,GM,Ragnarok Investment LLC,9/9/2025
SC10,165,-72.6,177.5,WGS84_46N,,GM,Ragnarok Investment LLC,9/9/2025
SC10,170,-72.5,177.5,WGS84_46N,,GM,Ragnarok Investment LLC,9/9/2025
SC10,175,-72.2,177.5,WGS84_46N,,GM,Ragnarok Investment LLC,9/9/2025
SC10,180,-71.9,177.8,WGS84_46N,,GM,Ragnarok Investment LLC,9/9/2025
SC10,185,-71.6,178,WGS84_46N,,GM,Ragnarok Investment LLC,9/9/2025
SC10,190,-71.4,178,WGS84_46N,,GM,Ragnarok Investment LLC,9/9/2025
SC10,195,-71.3,178.1,WGS84_46N,,GM,Ragnarok Investment LLC,9/9/2025
SC10,200,-71.1,178.3,WGS84_46N,,GM,Ragnarok Investment LLC,9/9/2025
SC10,205,-71,178.3,WGS84_46N,,GM,Ragnarok Investment LLC,9/9/2025
SC10,210,-70.9,178.5,WGS84_46N,,GM,Ragnarok Investment LLC,9/9/2025
SC10,215,-70.9,178.9,WGS84_46N,,GM,Ragnarok Investment LLC,9/9/2025
SC10,220,-70.8,178.9,WGS84_46N,,GM,Ragnarok Investment LLC,9/9/2025
SC10,225,-70.8,179.2,WGS84_46N,,GM,Ragnarok Investment LLC,9/9/2025
SC10,230,-70.6,179.4,WGS84_46N,,GM,Ragnarok Investment LLC,9/9/2025
SC10,237,-70.6,179.1,WGS84_46N,,GM,Ragnarok Investment LLC,9/9/2025
OVD008A,0,-69.7,236.1,WGS84_46N,,GM,Ragnarok Investment LLC,9/5/2025
OVD008A,5,-69.7,236.4,WGS84_46N,,GM,Ragnarok Investment LLC,9/5/2025
OVD008A,10,-69.5,236.3,WGS84_46N,,GM,Ragnarok Investment LLC,9/5/2025
OVD008A,15,-69.5,236.5,WGS84_46N,,GM,Ragnarok Investment LLC,9/5/2025
OVD008A,20,-69.5,236.7,WGS84_46N,,GM,Ragnarok Investment LLC,9/5/2025
OVD008A,25,-69.5,236.9,WGS84_46N,,GM,Ragnarok Investment LLC,9/5/2025
OVD008A,30,-69.5,237.1,WGS84_46N,,GM,Ragnarok Investment LLC,9/5/2025
OVD008A,35,-69.5,237.4,WGS84_46N,,GM,Ragnarok Investment LLC,9/5/2025
OVD008A,40,-69.5,237.8,WGS84_46N,,GM,Ragnarok Investment LLC,9/5/2025
OVD008A,45,-69.5,237.7,WGS84_46N,,GM,Ragnarok Investment LLC,9/5/2025
OVD008A,50,-69.5,237.7,WGS84_46N,,GM,Ragnarok Investment LLC,9/5/2025
OVD008A,55,-69.5,237.7,WGS84_46N,,GM,Ragnarok Investment LLC,9/5/2025
OVD008A,60,-69.5,237.7,WGS84_46N,,GM,Ragnarok Investment LLC,9/5/2025
OVD008A,65,-69.6,237.6,WGS84_46N,,GM,Ragnarok Investment LLC,9/5/2025
OVD008A,70,-69.6,237.5,WGS84_46N,,GM,Ragnarok Investment LLC,9/5/2025
OVD008A,75,-69.5,237.8,WGS84_46N,,GM,Ragnarok Investment LLC,9/5/2025
OVD008A,80,-69.8,237.5,WGS84_46N,,GM,Ragnarok Investment LLC,9/5/2025
OVD008A,85,-69.8,237.7,WGS84_46N,,GM,Ragnarok Investment LLC,9/5/2025
OVD008A,90,-69.9,237.8,WGS84_46N,,GM,Ragnarok Investment LLC,9/5/2025
OVD008A,95,-69.9,238.1,WGS84_46N,,GM,Ragnarok Investment LLC,9/5/2025
OVD008A,100,-69.7,238.1,WGS84_46N,,GM,Ragnarok Investment LLC,9/5/2025
OVD008A,105,-69.7,238.1,WGS84_46N,,GM,Ragnarok Investment LLC,9/5/2025
OVD008A,110,-69.7,237.8,WGS84_46N,,GM,Ragnarok Investment LLC,9/5/2025
OVD008A,115,-69.7,237.9,WGS84_46N,,GM,Ragnarok Investment LLC,9/5/2025
OVD008A,120,-69.7,238.5,WGS84_46N,,GM,Ragnarok Investment LLC,9/5/2025
OVD008A,125,-69.6,238.1,WGS84_46N,,GM,Ragnarok Investment LLC,9/5/2025
OVD008A,130,-69.6,238.3,WGS84_46N,,GM,Ragnarok Investment LLC,9/5/2025
OVD008A,135,-69.6,238.6,WGS84_46N,,GM,Ragnarok Investment LLC,9/5/2025
OVD008A,140,-69.6,238.7,WGS84_46N,,GM,Ragnarok Investment LLC,9/5/2025
OVD008A,145,-69.7,238.8,WGS84_46N,,GM,Ragnarok Investment LLC,9/5/2025
OVD008A,150,-69.8,238.9,WGS84_46N,,GM,Ragnarok Investment LLC,9/5/2025
OVD008A,155,-69.7,238.7,WGS84_46N,,GM,Ragnarok Investment LLC,9/5/2025
OVD008A,162.5,-69.7,238.4,WGS84_46N,,GM,Ragnarok Investment LLC,9/5/2025
SC11,0,-70.3,178.3,WGS84_46N,,GM,Ragnarok Investment LLC,9/19/20259/23/25
SC11,5,-70.1,178.2,WGS84_46N,,GM,Ragnarok Investment LLC,9/19/2025
SC11,10,-70,178.3,WGS84_46N,,GM,Ragnarok Investment LLC,9/19/2025
SC11,15,-70.1,178.5,WGS84_46N,,GM,Ragnarok Investment LLC,9/19/2025
SC11,20,-70.3,178.5,WGS84_46N,,GM,Ragnarok Investment LLC,9/19/2025
SC11,25,-70.4,178.6,WGS84_46N,,GM,Ragnarok Investment LLC,9/19/2025
SC11,30,-70.4,178.3,WGS84_46N,,GM,Ragnarok Investment LLC,9/19/2025
SC11,35,-70.5,178,WGS84_46N,,GM,Ragnarok Investment LLC,9/19/2025
SC11,40,-70.4,178.3,WGS84_46N,,GM,Ragnarok Investment LLC,9/19/2025
SC11,45,-70.6,178.1,WGS84_46N,,GM,Ragnarok Investment LLC,9/19/2025
SC11,50,-70.7,178,WGS84_46N,,GM,Ragnarok Investment LLC,9/19/2025
SC11,55,-70.8,178,WGS84_46N,,GM,Ragnarok Investment LLC,9/19/2025
SC11,60,-70.9,178.2,WGS84_46N,,GM,Ragnarok Investment LLC,9/19/2025
SC11,65,-71.1,177.8,WGS84_46N,,GM,Ragnarok Investment LLC,9/19/2025
SC11,70,-71.6,177,WGS84_46N,,GM,Ragnarok Investment LLC,9/19/2025
SC11,75,-71.6,176.9,WGS84_46N,,GM,Ragnarok Investment LLC,9/19/2025
SC11,80,-71.3,177.2,WGS84_46N,,GM,Ragnarok Investment LLC,9/19/2025
SC11,85,-71.2,177.8,WGS84_46N,,GM,Ragnarok Investment LLC,9/19/2025
SC11,90,-71.3,178,WGS84_46N,,GM,Ragnarok Investment LLC,9/19/2025
SC11,95,-71.2,178,WGS84_46N,,GM,Ragnarok Investment LLC,9/19/2025
SC11,100,-70.9,177.9,WGS84_46N,,GM,Ragnarok Investment LLC,9/19/2025
